scheme_code,date,nav
118632,24-08-2022,57.8701
118632,23-08-2022,57.6726
118632,22-08-2022,57.305
118632,19-08-2022,58.113
118632,18-08-2022,58.8693
118632,17-08-2022,58.8383
118632,16-08-2022,58.4553
118632,12-08-2022,57.8835
118632,11-08-2022,57.7547
118632,10-08-2022,57.141
118632,08-08-2022,57.1191
118632,05-08-2022,56.6969
118632,04-08-2022,56.6734
118632,03-08-2022,56.7417
118632,02-08-2022,56.7489
118632,01-08-2022,56.694
118632,29-07-2022,56.0689
118632,28-07-2022,55.5448
118632,27-07-2022,54.7223
118632,26-07-2022,54.1738
118632,25-07-2022,54.6553
118632,22-07-2022,54.701
118632,21-07-2022,54.4328
118632,20-07-2022,53.9525
118632,19-07-2022,53.3869
118632,18-07-2022,53.1627
118632,15-07-2022,52.456
118632,14-07-2022,52.1586
118632,13-07-2022,52.3834
118632,12-07-2022,52.5995
118632,11-07-2022,53.1047
118632,08-07-2022,53.0855
118632,07-07-2022,52.812
118632,06-07-2022,52.1807
118632,05-07-2022,51.558
118632,04-07-2022,51.5891
118632,01-07-2022,51.062
118632,30-06-2022,50.8161
118632,29-06-2022,50.9696
118632,28-06-2022,51.1004
118632,27-06-2022,50.894
118632,24-06-2022,50.3956
118632,23-06-2022,49.9249
118632,22-06-2022,49.3373
118632,21-06-2022,50.0441
118632,20-06-2022,48.831
118632,17-06-2022,48.8704
118632,16-06-2022,49.0656
118632,15-06-2022,50.1985
118632,14-06-2022,50.1911
118632,13-06-2022,50.2444
118632,10-06-2022,51.6231
118632,09-06-2022,52.3177
118632,08-06-2022,52.1342
118632,07-06-2022,52.1924
118632,06-06-2022,52.5736
118632,03-06-2022,52.7132
118632,02-06-2022,53.0168
118632,01-06-2022,52.8958
118632,31-05-2022,52.9128
118632,30-05-2022,52.9636
118632,27-05-2022,51.8461
118632,26-05-2022,51.1683
118632,25-05-2022,50.6071
118632,24-05-2022,51.0128
118632,23-05-2022,51.2103
118632,20-05-2022,51.3877
118632,19-05-2022,50.0608
118632,18-05-2022,51.348
118632,17-05-2022,51.6228
118632,16-05-2022,50.3452
118632,13-05-2022,50.0751
118632,12-05-2022,50.2057
118632,11-05-2022,51.1851
118632,10-05-2022,51.4411
118632,09-05-2022,51.7456
118632,06-05-2022,52.1522
118632,05-05-2022,52.8648
118632,04-05-2022,52.716
118632,02-05-2022,53.9804
118632,29-04-2022,54.0345
118632,28-04-2022,54.449
118632,27-04-2022,53.7566
118632,26-04-2022,54.1408
118632,25-04-2022,53.4328
118632,22-04-2022,54.2467
118632,21-04-2022,54.8144
118632,20-04-2022,54.1133
118632,19-04-2022,53.9044
118632,18-04-2022,54.7058
118632,13-04-2022,55.633
118632,12-04-2022,55.6751
118632,11-04-2022,56.2116
118632,08-04-2022,56.5618
118632,07-04-2022,56.1015
118632,06-04-2022,56.4694
118632,05-04-2022,56.5848
118632,04-04-2022,56.8326
118632,01-04-2022,55.7151
118632,31-03-2022,54.959
118632,30-03-2022,55.0212
118632,29-03-2022,54.5227
118632,28-03-2022,54.1012
118632,25-03-2022,53.8267
118632,24-03-2022,53.9304
118632,23-03-2022,53.9523
118632,22-03-2022,53.9773
118632,21-03-2022,53.3653
118632,17-03-2022,53.9074
118632,16-03-2022,53.1544
118632,15-03-2022,52.1763
118632,14-03-2022,52.6659
118632,11-03-2022,51.9161
118632,10-03-2022,51.7675
118632,09-03-2022,51.1626
118632,08-03-2022,50.1075
118632,07-03-2022,49.4198
118632,04-03-2022,50.5231
118632,03-03-2022,51.257
118632,02-03-2022,51.4979
118632,28-02-2022,52.1261
118632,25-02-2022,51.9245
118632,24-02-2022,50.5103
118632,23-02-2022,53.1129
118632,22-02-2022,53.1845
118632,21-02-2022,53.7433
118632,18-02-2022,53.9536
118632,17-02-2022,54.0568
118632,16-02-2022,54.128
118632,15-02-2022,54.2458
118632,14-02-2022,52.6686
118632,11-02-2022,54.5917
118632,10-02-2022,55.4149
118632,09-02-2022,55.0412
118632,08-02-2022,54.5086
118632,07-02-2022,54.5047
118632,04-02-2022,55.2995
118632,03-02-2022,55.544
118632,02-02-2022,56.0001
118632,01-02-2022,55.3735
118632,31-01-2022,54.7458
118632,28-01-2022,53.7749
118632,27-01-2022,53.7011
118632,25-01-2022,54.0577
118632,24-01-2022,53.1466
118632,21-01-2022,54.656
118632,20-01-2022,55.2412
118632,19-01-2022,55.6133
118632,18-01-2022,55.9155
118632,17-01-2022,56.5581
118632,14-01-2022,56.628
118632,13-01-2022,56.5521
118632,12-01-2022,56.42
118632,11-01-2022,55.7781
118632,10-01-2022,55.5418
118632,07-01-2022,54.8875
118632,06-01-2022,54.8331
118632,05-01-2022,55.148
118632,04-01-2022,54.9154
118632,03-01-2022,54.3991
118632,31-12-2021,53.6105
118632,30-12-2021,53.1015
118632,29-12-2021,53.1347
118632,28-12-2021,53.2426
118632,27-12-2021,52.7089
118632,24-12-2021,52.588
118632,23-12-2021,52.8344
118632,22-12-2021,52.5914
118632,21-12-2021,51.9621
118632,20-12-2021,51.4184
118632,17-12-2021,52.7535
118632,16-12-2021,53.6826
118632,15-12-2021,53.8186
118632,14-12-2021,54.1071
118632,13-12-2021,54.2816
118632,10-12-2021,54.5616
118632,09-12-2021,54.5585
118632,08-12-2021,54.3811
118632,07-12-2021,53.4281
118632,06-12-2021,52.5657
118632,03-12-2021,53.399
118632,02-12-2021,53.7638
118632,01-12-2021,53.2262
118632,30-11-2021,52.6169
118632,29-11-2021,52.7408
118632,26-11-2021,52.9581
118632,25-11-2021,54.8638
118632,24-11-2021,54.5854
118632,23-11-2021,54.7064
118632,22-11-2021,54.0495
118632,18-11-2021,55.1957
118632,17-11-2021,55.7898
118632,16-11-2021,56.0445
118632,15-11-2021,56.5221
118632,12-11-2021,56.6546
118632,11-11-2021,56.0398
118632,10-11-2021,56.4731
118632,09-11-2021,56.5542
118632,08-11-2021,56.3817
118632,03-11-2021,55.5728
118632,02-11-2021,55.7095
118632,01-11-2021,55.6464
118632,29-10-2021,54.5479
118632,28-10-2021,55.0676
118632,27-10-2021,56.1918
118632,26-10-2021,56.315
118632,25-10-2021,55.9012
118632,22-10-2021,55.9366
118632,21-10-2021,56.2027
118632,20-10-2021,56.3476
118632,19-10-2021,56.4937
118632,18-10-2021,57.047
118632,14-10-2021,56.8622
118632,13-10-2021,56.2755
118632,12-10-2021,55.7014
118632,11-10-2021,55.6508
118632,08-10-2021,55.3313
118632,07-10-2021,55.1058
118632,06-10-2021,54.5693
118632,05-10-2021,55.2462
118632,04-10-2021,54.7566
118632,01-10-2021,53.9989
118632,30-09-2021,54.23
118632,29-09-2021,54.349
118632,28-09-2021,54.1376
118632,27-09-2021,54.5839
118632,24-09-2021,54.4681
118632,23-09-2021,54.5914
118632,22-09-2021,53.8415
118632,21-09-2021,53.5857
118632,20-09-2021,53.1463
118632,17-09-2021,53.7179
118632,16-09-2021,54.0656
118632,15-09-2021,53.7101
118632,14-09-2021,53.0232
118632,13-09-2021,52.8952
118632,09-09-2021,52.9306
118632,08-09-2021,52.6958
118632,07-09-2021,52.6217
118632,06-09-2021,52.6746
118632,03-09-2021,52.6263
118632,02-09-2021,52.4957
118632,01-09-2021,52.0683
118632,31-08-2021,52.0816
118632,30-08-2021,51.4278
118632,27-08-2021,50.6595
118632,26-08-2021,50.3502
118632,25-08-2021,50.3978
118632,24-08-2021,50.2808
118632,23-08-2021,49.833
118632,20-08-2021,49.6961
118632,18-08-2021,50.3397
118632,17-08-2021,50.5074
118632,16-08-2021,50.5176
118632,13-08-2021,50.4598
118632,12-08-2021,49.9821
118632,11-08-2021,49.6093
118632,10-08-2021,49.4644
118632,09-08-2021,49.5266
118632,06-08-2021,49.6375
118632,05-08-2021,49.8586
118632,04-08-2021,49.7887
118632,03-08-2021,49.5836
118632,02-08-2021,48.8843
118632,30-07-2021,48.6392
118632,29-07-2021,48.6844
118632,28-07-2021,48.2816
118632,27-07-2021,48.2348
118632,26-07-2021,48.3377
118632,23-07-2021,48.2621
118632,22-07-2021,48.0885
118632,20-07-2021,47.511
118632,19-07-2021,48.1744
118632,16-07-2021,48.5607
118632,15-07-2021,48.5473
118632,14-07-2021,48.3071
118632,13-07-2021,48.1585
118632,12-07-2021,47.7575
118632,09-07-2021,47.7858
118632,08-07-2021,47.8442
118632,07-07-2021,48.2858
118632,06-07-2021,47.9985
118632,05-07-2021,48.087
118632,02-07-2021,47.6878
118632,01-07-2021,47.5235
118632,30-06-2021,47.6383
118632,29-06-2021,47.7099
118632,28-06-2021,47.8369
118632,25-06-2021,47.9971
118632,24-06-2021,47.5491
118632,23-06-2021,47.2607
118632,22-06-2021,47.559
118632,21-06-2021,47.4709
118632,18-06-2021,47.1973
118632,17-06-2021,47.3949
118632,16-06-2021,47.7256
118632,15-06-2021,47.9897
118632,14-06-2021,47.8037
118632,11-06-2021,47.7655
118632,10-06-2021,47.6711
118632,09-06-2021,47.2611
118632,08-06-2021,47.4981
118632,07-06-2021,47.5131
118632,04-06-2021,47.254
118632,03-06-2021,47.2687
118632,02-06-2021,47.0119
118632,01-06-2021,46.8615
118632,31-05-2021,46.904
118632,28-05-2021,46.3905
118632,27-05-2021,46.2878
118632,26-05-2021,46.1005
118632,25-05-2021,45.9345
118632,24-05-2021,45.8781
118632,21-05-2021,45.6285
118632,20-05-2021,44.7848
118632,19-05-2021,45.0959
118632,18-05-2021,45.1787
118632,17-05-2021,44.7797
118632,14-05-2021,44.0648
118632,12-05-2021,44.3089
118632,11-05-2021,44.6715
118632,10-05-2021,44.6395
118632,07-05-2021,44.2139
118632,06-05-2021,43.8458
118632,05-05-2021,43.5666
118632,04-05-2021,43.1654
118632,03-05-2021,43.5025
118632,30-04-2021,43.37
118632,29-04-2021,43.8801
118632,28-04-2021,43.9291
118632,27-04-2021,43.3506
118632,26-04-2021,42.7973
118632,23-04-2021,42.3659
118632,22-04-2021,42.4038
118632,20-04-2021,42.0253
118632,19-04-2021,42.0838
118632,16-04-2021,42.8801
118632,15-04-2021,42.7598
118632,13-04-2021,42.5952
118632,12-04-2021,41.9881
118632,09-04-2021,43.8531
118632,08-04-2021,44.0046
118632,07-04-2021,43.9786
118632,06-04-2021,43.5747
118632,05-04-2021,43.5112
118632,01-04-2021,44.237
118632,31-03-2021,43.5807
118632,30-03-2021,43.7782
118632,26-03-2021,42.9967
118632,25-03-2021,42.3903
118632,24-03-2021,43.0084
118632,23-03-2021,43.9431
118632,22-03-2021,43.7908
118632,19-03-2021,43.7629
118632,18-03-2021,43.282
118632,17-03-2021,43.876
118632,16-03-2021,44.6818
118632,15-03-2021,44.7914
118632,12-03-2021,44.9961
118632,10-03-2021,45.4237
118632,09-03-2021,45.1929
118632,08-03-2021,45.2591
118632,05-03-2021,44.8532
118632,04-03-2021,45.564
118632,03-03-2021,46.0063
118632,02-03-2021,45.1308
118632,01-03-2021,44.6362
118632,26-02-2021,44.1192
118632,25-02-2021,45.4713
118632,24-02-2021,44.9125
118632,23-02-2021,44.0671
118632,22-02-2021,43.7422
118632,19-02-2021,44.6158
118632,18-02-2021,45.2545
118632,17-02-2021,45.1552
118632,16-02-2021,45.0736
118632,15-02-2021,45.1394
118632,12-02-2021,44.6208
118632,11-02-2021,44.7129
118632,10-02-2021,44.5049
118632,09-02-2021,44.5908
118632,08-02-2021,44.6087
118632,05-02-2021,44.0117
118632,04-02-2021,43.7496
118632,03-02-2021,43.3242
118632,02-02-2021,42.8596
118632,01-02-2021,41.8157
118632,29-01-2021,39.9285
118632,28-01-2021,40.3096
118632,27-01-2021,40.5252
118632,25-01-2021,41.3069
118632,22-01-2021,41.7735
118632,21-01-2021,42.3683
118632,20-01-2021,42.6989
118632,19-01-2021,42.3529
118632,18-01-2021,41.7673
118632,15-01-2021,42.3289
118632,14-01-2021,42.7469
118632,13-01-2021,42.6892
118632,12-01-2021,42.3527
118632,11-01-2021,41.9657
118632,08-01-2021,41.6488
118632,07-01-2021,41.2561
118632,06-01-2021,41.0522
118632,05-01-2021,41.091
118632,04-01-2021,40.9828
118632,01-01-2021,40.4005
118632,31-12-2020,40.1811
118632,30-12-2020,40.141
118632,29-12-2020,40.0964
118632,28-12-2020,39.9554
118632,24-12-2020,39.6489
118632,23-12-2020,39.1941
118632,22-12-2020,38.529
118632,21-12-2020,38.0794
118632,18-12-2020,39.6981
118632,17-12-2020,39.6127
118632,16-12-2020,39.5649
118632,15-12-2020,39.2438
118632,14-12-2020,39.3381
118632,11-12-2020,39.0473
118632,10-12-2020,38.8646
118632,09-12-2020,39.0437
118632,08-12-2020,38.7901
118632,07-12-2020,38.7575
118632,04-12-2020,38.245
118632,03-12-2020,37.821
118632,02-12-2020,37.5432
118632,01-12-2020,37.3095
118632,27-11-2020,36.7874
118632,26-11-2020,36.8286
118632,25-11-2020,36.3933
118632,24-11-2020,36.9157
118632,23-11-2020,36.5889
118632,20-11-2020,36.5221
118632,19-11-2020,36.3504
118632,18-11-2020,36.8277
118632,17-11-2020,36.5781
118632,13-11-2020,35.9169
118632,12-11-2020,35.7895
118632,11-11-2020,35.9428
118632,10-11-2020,35.5366
118632,09-11-2020,34.9766
118632,06-11-2020,34.3419
118632,05-11-2020,34.062
118632,04-11-2020,33.3429
118632,03-11-2020,33.1525
118632,02-11-2020,32.7807
118632,30-10-2020,32.4778
118632,29-10-2020,32.5079
118632,28-10-2020,32.7227
118632,27-10-2020,33.1139
118632,26-10-2020,32.9727
118632,23-10-2020,33.5848
118632,22-10-2020,33.3529
118632,21-10-2020,33.2768
118632,20-10-2020,33.0023
118632,19-10-2020,32.9438
118632,16-10-2020,32.5203
118632,15-10-2020,32.1632
118632,14-10-2020,32.938
118632,13-10-2020,32.9097
118632,12-10-2020,32.9711
118632,09-10-2020,33.0317
118632,08-10-2020,32.7154
118632,07-10-2020,32.5833
118632,06-10-2020,32.6001
118632,05-10-2020,32.3962
118632,01-10-2020,32.1394
118632,30-09-2020,31.7045
118632,29-09-2020,31.8695
118632,28-09-2020,32.1213
118632,25-09-2020,31.5077
118632,24-09-2020,30.6627
118632,23-09-2020,31.6872
118632,22-09-2020,31.9912
118632,21-09-2020,32.2026
118632,18-09-2020,33.1958
118632,17-09-2020,33.2161
118632,16-09-2020,33.4909
118632,15-09-2020,33.4069
118632,14-09-2020,33.136
118632,11-09-2020,32.9639
118632,10-09-2020,32.9323
118632,09-09-2020,32.5343
118632,08-09-2020,32.8204
118632,07-09-2020,33.2136
118632,04-09-2020,33.208
118632,03-09-2020,33.9705
118632,02-09-2020,34.0984
118632,01-09-2020,33.8474
118632,31-08-2020,33.6171
118632,28-08-2020,34.6885
118632,27-08-2020,34.3118
118632,26-08-2020,34.2236
118632,25-08-2020,34.0593
118632,24-08-2020,33.9332
118632,21-08-2020,33.7538
118632,20-08-2020,33.4968
118632,19-08-2020,33.4298
118632,18-08-2020,33.2615
118632,17-08-2020,32.8813
118632,14-08-2020,32.7296
118632,13-08-2020,33.1484
118632,12-08-2020,32.8053
118632,11-08-2020,32.6573
118632,10-08-2020,32.4045
118632,07-08-2020,31.9881
118632,06-08-2020,31.8681
118632,05-08-2020,31.6211
118632,04-08-2020,31.5038
118632,03-08-2020,31.1644
118632,31-07-2020,31.3942
118632,30-07-2020,31.3484
118632,29-07-2020,31.7587
118632,28-07-2020,31.8804
118632,27-07-2020,31.6541
118632,24-07-2020,31.9681
118632,23-07-2020,32.2036
118632,22-07-2020,31.9028
118632,21-07-2020,31.9174
118632,20-07-2020,31.5268
118632,17-07-2020,31.2684
118632,16-07-2020,30.7245
118632,15-07-2020,30.3927
118632,14-07-2020,30.5009
118632,13-07-2020,31.0347
118632,10-07-2020,30.9371
118632,09-07-2020,31.1314
118632,08-07-2020,30.9103
118632,07-07-2020,31.0631
118632,06-07-2020,31.0298
118632,03-07-2020,30.6066
118632,02-07-2020,30.4217
118632,01-07-2020,30.1676
118632,30-06-2020,29.7608
118632,29-06-2020,29.8369
118632,26-06-2020,30.3769
118632,25-06-2020,30.1346
118632,24-06-2020,30.127
118632,23-06-2020,30.7012
118632,22-06-2020,30.2699
118632,19-06-2020,29.8342
118632,18-06-2020,29.3334
118632,17-06-2020,28.7239
118632,16-06-2020,28.7353
118632,15-06-2020,28.7242
118632,12-06-2020,29.2344
118632,11-06-2020,29.0615
118632,10-06-2020,29.7963
118632,09-06-2020,29.7598
118632,08-06-2020,30.1996
118632,05-06-2020,29.8914
118632,04-06-2020,29.0746
118632,03-06-2020,29.0246
118632,02-06-2020,28.8451
118632,01-06-2020,28.6179
118632,29-05-2020,27.8111
118632,28-05-2020,27.3793
118632,27-05-2020,26.8846
118632,26-05-2020,26.2028
118632,22-05-2020,26.2503
118632,21-05-2020,26.5825
118632,20-05-2020,26.2835
118632,19-05-2020,25.7962
118632,18-05-2020,25.6605
118632,15-05-2020,26.757
118632,14-05-2020,26.8248
118632,13-05-2020,27.3614
118632,12-05-2020,26.7675
118632,11-05-2020,26.7118
118632,08-05-2020,26.7445
118632,07-05-2020,26.8711
118632,06-05-2020,27.1651
118632,05-05-2020,27.154
118632,04-05-2020,27.499
118632,30-04-2020,29.0772
118632,29-04-2020,28.1232
118632,28-04-2020,27.5841
118632,27-04-2020,27.4545
118632,24-04-2020,27.2358
118632,23-04-2020,27.7376
118632,22-04-2020,27.6074
118632,21-04-2020,27.3648
118632,20-04-2020,28.2958
118632,17-04-2020,28.2597
118632,16-04-2020,27.5178
118632,15-04-2020,27.1964
118632,13-04-2020,27.1091
118632,09-04-2020,27.2096
118632,08-04-2020,26.2099
118632,07-04-2020,26.1117
118632,03-04-2020,24.394
118632,01-04-2020,24.836
118632,31-03-2020,25.7754
118632,30-03-2020,24.722
118632,27-03-2020,25.6579
118632,26-03-2020,25.7611
118632,25-03-2020,24.8444
118632,24-03-2020,23.8439
118632,23-03-2020,23.4673
118632,20-03-2020,26.9588
118632,19-03-2020,25.8841
118632,18-03-2020,26.7113
118632,17-03-2020,27.9135
118632,16-03-2020,28.5456
118632,13-03-2020,30.5589
118632,12-03-2020,29.1242
118632,11-03-2020,32.0067
118632,09-03-2020,32.3964
118632,06-03-2020,33.8975
118632,05-03-2020,34.7965
118632,04-03-2020,34.7438
118632,03-03-2020,35.0947
118632,02-03-2020,34.5233
118632,28-02-2020,34.9635
118632,27-02-2020,36.2362
118632,26-02-2020,36.4536
118632,25-02-2020,36.8522
118632,24-02-2020,37.031
118632,20-02-2020,37.8452
118632,19-02-2020,37.7032
118632,18-02-2020,37.3789
118632,17-02-2020,37.4953
118632,14-02-2020,37.8171
118632,13-02-2020,38.0694
118632,12-02-2020,38.1116
118632,11-02-2020,38.1614
118632,10-02-2020,37.8178
118632,07-02-2020,38.2086
118632,06-02-2020,38.2093
118632,05-02-2020,37.8623
118632,04-02-2020,37.2406
118632,03-02-2020,36.3634
118632,31-01-2020,37.6321
118632,30-01-2020,37.8884
118632,29-01-2020,38.1615
118632,28-01-2020,37.9095
118632,27-01-2020,38.1205
118632,24-01-2020,38.5493
118632,23-01-2020,38.3177
118632,22-01-2020,37.9228
118632,21-01-2020,38.0925
118632,20-01-2020,38.2913
118632,17-01-2020,38.5397
118632,16-01-2020,38.5237
118632,15-01-2020,38.5216
118632,14-01-2020,38.5546
118632,13-01-2020,38.427
118632,10-01-2020,38.2168
118632,09-01-2020,38.064
118632,08-01-2020,37.3886
118632,07-01-2020,37.5129
118632,06-01-2020,37.4068
118632,03-01-2020,38.2715
118632,02-01-2020,38.4483
118632,01-01-2020,37.9668
118632,31-12-2019,37.9594
118632,30-12-2019,38.1381
118632,27-12-2019,38.0682
118632,26-12-2019,37.5389
118632,24-12-2019,37.7657
118632,23-12-2019,37.8912
118632,20-12-2019,37.9728
118632,19-12-2019,37.848
118632,18-12-2019,37.7713
118632,17-12-2019,37.8179
118632,16-12-2019,37.3559
118632,13-12-2019,37.5064
118632,12-12-2019,36.954
118632,11-12-2019,36.5698
118632,10-12-2019,36.4552
118632,09-12-2019,36.7694
118632,06-12-2019,36.7408
118632,05-12-2019,37.2128
118632,04-12-2019,37.4698
118632,03-12-2019,37.2069
118632,02-12-2019,37.5274
118632,29-11-2019,37.6232
118632,28-11-2019,37.8833
118632,27-11-2019,37.7095
118632,26-11-2019,37.5389
118632,25-11-2019,37.7165
118632,22-11-2019,37.2019
118632,21-11-2019,37.3604
118632,20-11-2019,37.5524
118632,19-11-2019,37.4003
118632,18-11-2019,37.1266
118632,15-11-2019,36.9168
118632,14-11-2019,36.6681
118632,13-11-2019,36.6968
118632,11-11-2019,37.0639
118632,08-11-2019,36.8802
118632,07-11-2019,37.3476
118632,06-11-2019,37.396
118632,05-11-2019,37.2677
118632,04-11-2019,37.4373
118632,01-11-2019,37.3083
118632,31-10-2019,37.2339
118632,30-10-2019,36.9824
118632,29-10-2019,36.6798
118632,25-10-2019,35.8285
118632,24-10-2019,35.625
118632,23-10-2019,35.9625
118632,22-10-2019,35.8852
118632,18-10-2019,35.9705
118632,17-10-2019,35.6993
118632,16-10-2019,35.2173
118632,15-10-2019,35.1765
118632,14-10-2019,34.9781
118632,11-10-2019,34.8641
118632,10-10-2019,34.6615
118632,09-10-2019,35.0899
118632,07-10-2019,34.4231
118632,04-10-2019,34.7243
118632,03-10-2019,35.233
118632,01-10-2019,35.232
118632,30-09-2019,35.6992
118632,27-09-2019,35.8985
118632,26-09-2019,36.0798
118632,25-09-2019,35.541
118632,24-09-2019,36.3133
118632,23-09-2019,36.5689
118632,20-09-2019,35.105
118632,19-09-2019,33.0899
118632,18-09-2019,33.5375
118632,17-09-2019,33.3565
118632,16-09-2019,34.1575
118632,13-09-2019,34.4118
118632,12-09-2019,34.1039
118632,11-09-2019,34.1812
118632,09-09-2019,33.9053
118632,06-09-2019,33.6463
118632,05-09-2019,33.3774
118632,04-09-2019,33.192
118632,03-09-2019,32.9684
118632,30-08-2019,33.5968
118632,29-08-2019,33.3824
118632,28-08-2019,33.7103
118632,27-08-2019,33.9802
118632,26-08-2019,33.6593
118632,23-08-2019,33.0437
118632,22-08-2019,32.7704
118632,21-08-2019,33.3619
118632,20-08-2019,33.8628
118632,19-08-2019,34.0837
118632,16-08-2019,34.0542
118632,14-08-2019,33.9639
118632,13-08-2019,33.5822
118632,09-08-2019,34.3629
118632,08-08-2019,34.2803
118632,07-08-2019,33.8466
118632,06-08-2019,34.3933
118632,05-08-2019,34.0276
118632,02-08-2019,34.4649
118632,01-08-2019,34.6488
118632,31-07-2019,35.3053
118632,30-07-2019,34.9848
118632,29-07-2019,35.585
118632,26-07-2019,35.9704
118632,25-07-2019,35.8082
118632,24-07-2019,35.8253
118632,23-07-2019,36.2009
118632,22-07-2019,36.3464
118632,19-07-2019,36.3675
118632,18-07-2019,36.9506
118632,17-07-2019,37.5002
118632,16-07-2019,37.4458
118632,15-07-2019,37.076
118632,12-07-2019,37.2259
118632,11-07-2019,37.21
118632,10-07-2019,36.8628
118632,09-07-2019,37.2295
118632,08-07-2019,36.9659
118632,05-07-2019,37.8995
118632,04-07-2019,38.4089
118632,03-07-2019,38.2732
118632,02-07-2019,38.1492
118632,01-07-2019,38.1294
118632,28-06-2019,38.0432
118632,27-06-2019,38.0638
118632,26-06-2019,37.8804
118632,25-06-2019,37.597
118632,24-06-2019,37.2818
118632,21-06-2019,37.2956
118632,20-06-2019,37.5214
118632,19-06-2019,36.9091
118632,18-06-2019,37.0431
118632,17-06-2019,36.9296
118632,14-06-2019,37.518
118632,13-06-2019,37.8104
118632,12-06-2019,37.7824
